gene_id	gene_name	sampleGSM461176	sampleGSM461177	sampleGSM461178	sampleGSM461179	sampleGSM461180	sampleGSM461181	sampleGSM461182
FBgn0260458	PGRP-LD	554	1053	1238	710	1490	2045	1231
FBgn0266384	asRNA:CR45026	53	96	112	70	114	121	145
FBgn0035636	Cralbp	229	532	632	268	735	913	541
FBgn0086694	Bre1	1276	1696	1614	1126	1807	2192	1527
FBgn0035638	Tektin-C	2	4	3	5	0	4	6
FBgn0283472	S6k	6432	7421	6552	4872	5847	7361	7243
FBgn0259167	CG42272	94	187	146	64	110	155	123
FBgn0035639	kri	576	921	921	517	802	1244	981
FBgn0035640	mad2	420	465	591	452	620	727	755
FBgn0003984	vn	154	131	114	106	103	103	96
FBgn0035641	CG5568	276	360	225	319	299	360	341
FBgn0035642	CG18586	224	255	252	228	266	345	247
FBgn0035643	CG13287	4	7	2	4	3	1	2
FBgn0035644	PolE2	250	528	549	157	438	543	600
FBgn0035645	CG5592	0	0	0	2	4	4	0
FBgn0052409	CG32409	655	931	1072	638	923	1225	1103
FBgn0052412	QC	1135	1595	1660	725	1074	1363	1961
FBgn0052413	CG32413	0	0	0	0	0	0	0
FBgn0035647	CG10486	1	0	0	0	0	0	0
FBgn0035648	CG13288	4	4	2	9	2	2	4
FBgn0035649	PXo	2	8	4	0	5	0	2
FBgn0266677	asRNA:CR45167	2	5	0	0	3	0	0
FBgn0052407	CG32407	232	333	339	59	70	99	390
FBgn0053523	CG33523	2497	1011	1082	4555	1117	1359	1245
FBgn0002638	Rcc1	2767	4002	3799	2212	3527	4365	3361
FBgn0053993	Egfrap	1	0	0	0	0	4	3
FBgn0035656	CG10479	0	2	0	0	4	3	2
FBgn0266988	lncRNA:CR45439	0	0	0	0	0	0	0
FBgn0266989	lncRNA:CR45440	0	0	0	0	0	0	0
FBgn0052406	PVRAP	95	102	94	114	87	99	95
FBgn0035657	alphaKap4	0	0	0	0	0	0	0
FBgn0035661	CG10477	0	0	0	1	0	0	0
FBgn0040060	yip7	2	2	4	1	3	1	4
FBgn0264603	lncRNA:CR43952	0	0	0	0	0	0	0
FBgn0035663	CG6462	0	0	0	0	0	0	0
FBgn0250815	Jon65Aiv	0	2	3	1	5	6	0
FBgn0035665	Jon65Aiii	2	2	4	2	2	6	2
FBgn0035666	Jon65Aii	0	0	0	0	0	0	0
FBgn0035667	Jon65Ai	0	2	3	1	2	4	2
FBgn0028980	tant	232	273	218	223	275	382	299
FBgn0266990	lncRNA:CR45441	0	0	0	0	0	0	2
FBgn0035669	CG6592	1	0	11	3	0	2	1
FBgn0035670	CG10472	46	60	76	54	71	81	80
FBgn0259164	CG42269	59	127	90	72	95	118	102
FBgn0035673	CG6602	28	34	31	38	53	50	56
FBgn0035674	CG13295	287	394	387	365	339	559	402
FBgn0035675	CG6610	96	168	181	129	167	182	240
FBgn0035676	ssp6	26	33	20	17	17	36	43
FBgn0035677	CG13293	9	8	11	5	11	17	12
FBgn0035678	CG10469	151	197	135	119	136	144	188
FBgn0035679	Galm2	507	658	757	398	680	837	740
FBgn0061492	loj	267	466	496	312	572	784	677
FBgn0005658	Ets65A	0	0	0	0	4	1	0
FBgn0267663	lncRNA:CR46001	0	0	0	0	0	0	0
FBgn0002440	l(3)mbn	33	45	46	47	58	62	76
FBgn0267667	asRNA:CR46005	37	45	46	52	63	66	78
FBgn0086611	Lcp65Ag3	1	0	0	1	2	4	1
FBgn0042119	Cpr65Au	0	0	0	1	0	0	0
FBgn0020637	Lcp65Ag2	0	2	0	0	0	4	0
FBgn0020638	Lcp65Ag1	0	2	0	0	0	1	1
FBgn0020639	Lcp65Af	0	2	0	1	4	2	0
FBgn0020640	Lcp65Ae	0	0	0	0	0	0	0
FBgn0052405	Cpr65Av	1	1	0	0	0	2	2
FBgn0052404	Cpr65Aw	0	0	3	0	0	0	2
FBgn0020641	Lcp65Ad	1	0	0	0	1	1	0
FBgn0020642	Lcp65Ac	0	0	0	0	0	0	1
FBgn0020643	Lcp65Ab2	0	0	0	0	0	0	0
FBgn0086900	Cpr65Ax1	0	0	0	0	0	0	0
FBgn0020646	Lcp65APsi	0	0	0	0	0	0	0
FBgn0020644	Lcp65Ab1	1	0	0	0	0	0	0
FBgn0042118	Cpr65Ax2	0	0	0	0	0	0	0
FBgn0020645	Lcp65Aa	0	0	0	0	0	0	0
FBgn0020765	Acp65Aa	0	2	0	0	0	0	0
FBgn0266970	lncRNA:CR45421	0	2	0	0	0	0	0
FBgn0035685	CG13297	0	0	0	0	4	0	1
FBgn0085300	Cpr65Ay	0	0	0	0	0	0	0
FBgn0035686	Cpr65Az	0	0	1	1	0	0	0
FBgn0267308	lncRNA:CR45744	0	2	0	0	1	0	0
FBgn0035687	Prdm13	1	8	0	2	3	0	0
FBgn0035688	fmt	4012	2721	2459	6026	2383	3238	2695
FBgn0035689	CG7376	287	345	368	387	442	480	401
FBgn0035690	CG10274	492	722	702	450	721	901	566
FBgn0022699	D19B	391	702	644	337	697	928	555
FBgn0262985	CG43293	4	2	0	5	9	2	12
FBgn0022935	D19A	635	951	842	515	953	1097	705
FBgn0035691	CG7386	52	55	43	48	60	72	62
FBgn0035692	Sf3b6	614	563	582	635	679	815	719
FBgn0024921	Tnpo	2540	3048	2640	2717	2626	3309	3262
FBgn0035693	CG8219	57	22	38	53	46	34	22
FBgn0002526	LanA	90678	111812	97515	82929	116908	126565	97886
FBgn0047000	CG33946	0	0	0	1	0	0	0
FBgn0035694	CG13299	0	0	0	1	0	0	2
FBgn0047334	BG642312	1	0	0	1	0	0	1
FBgn0261631	CG42714	0	0	0	0	0	0	0
FBgn0035695	CG10226	1	0	0	3	1	4	3
FBgn0004513	Mdr65	1	2	4	2	2	2	1
FBgn0035696	Best2	0	1	0	1	0	2	1
FBgn0035697	CG10163	2	0	3	4	2	2	3
FBgn0001258	Ldh	1029	1398	1416	1607	2798	3757	1259
FBgn0265715	lncRNA:CR44522	14	10	7	13	8	25	8
FBgn0262787	CG43168	0	0	2	0	2	3	3
FBgn0266969	lncRNA:CR45420	0	0	0	0	0	0	0
FBgn0266589	lncRNA:CR45114	0	0	0	0	0	0	0
FBgn0266588	lncRNA:CR45113	0	0	0	0	0	0	0
FBgn0041625	Or65a	0	0	0	0	0	0	0
FBgn0041624	Or65b	0	0	0	0	0	0	0
FBgn0041623	Or65c	0	0	0	0	0	0	0
FBgn0035699	CG13300	150	62	86	165	49	58	108
FBgn0259969	Sfp65A	0	0	0	0	0	0	0
FBgn0266968	lncRNA:CR45419	0	0	0	0	0	0	0
FBgn0267642	lncRNA:CR45980	0	0	0	0	0	0	0
FBgn0261801	CG42747	1904	112	60	4161	92	93	81
FBgn0035702	CG10147	82	63	72	71	75	84	89
FBgn0035703	Bulli	118	207	197	147	186	193	223
FBgn0035704	Vps8	403	676	693	417	648	803	721
FBgn0020251	sfl	677	652	540	586	516	630	638
FBgn0267641	lncRNA:CR45979	32	19	20	23	14	19	17
FBgn0052396	betaTub65B	0	0	2	2	5	0	2
FBgn0288705	lncRNA:CR46500	1	0	0	2	0	2	0
FBgn0042185	MCU	378	509	400	397	398	465	578
FBgn0263973	jv	75	103	38	85	88	83	61
FBgn0002926	ndl	82	150	92	104	145	157	144
FBgn0286051	Rexo5	1045	1575	1710	1177	1760	2077	1863
FBgn0024177	zpg	238	354	481	438	689	751	688
FBgn0266967	lncRNA:CR45418	0	0	0	0	0	0	0
FBgn0035708	axed	1407	2005	1786	1171	1442	1875	2388
FBgn0004619	GluRIA	1	4	0	0	2	0	2
FBgn0266773	lncRNA:CR45238	0	0	0	0	0	0	0
FBgn0266774	lncRNA:CR45239	0	0	0	0	0	0	0
FBgn0035709	eIF4E4	0	0	0	0	0	0	0
FBgn0266683	lncRNA:CR45173	0	0	0	0	0	0	0
FBgn0041232	Grl65a	0	0	0	0	0	0	0
FBgn0035710	SP1173	14	8	12	33	40	54	5
FBgn0035711	CG8519	1	2	0	2	0	0	0
FBgn0005626	ple	5	11	7	4	2	3	7
FBgn0265716	lncRNA:CR44523	1	2	0	3	2	0	1
FBgn0266966	lncRNA:CR45417	9	4	0	10	1	1	6
FBgn0261934	dikar	4289	5742	4175	3282	4771	5738	3870
FBgn0035713	velo	2156	4101	3301	1696	3914	5126	3114
FBgn0035714	Sbds	522	465	499	504	606	727	434
FBgn0035715	Ist1	1462	1743	1721	1099	1517	2128	1565
FBgn0052392	Rsph3	0	0	0	0	0	0	1
FBgn0267323	lncRNA:CR45759	0	0	0	0	0	0	0
FBgn0086680	vvl	1	0	1	4	2	0	6
FBgn0266590	lncRNA:CR45115	0	0	0	0	0	0	0
FBgn0266965	lncRNA:CR45416	0	0	0	0	0	0	0
FBgn0041194	Prat2	0	0	0	0	0	2	1
FBgn0266962	CG45413	0	0	0	0	0	0	0
FBgn0035718	CG14820	0	0	0	0	0	0	0
FBgn0266964	lncRNA:CR45415	0	0	0	0	0	0	0
FBgn0266963	lncRNA:CR45414	0	0	0	0	0	0	0
FBgn0266961	lncRNA:CR45412	0	0	0	1	0	0	0
FBgn0035719	tow	88	114	84	95	106	160	92
FBgn0035720	CG10077	5196	8084	6969	4461	6852	8458	6378
FBgn0035721	CG9948	310	426	522	426	519	605	580
FBgn0035722	Uqcc1	215	416	526	242	494	637	512
FBgn0029117	Surf1	199	238	259	157	276	353	247
FBgn0261445	sgl	6851	9492	8927	5416	7853	9807	8536
FBgn0035724	CG10064	30	52	46	14	35	38	37
FBgn0035725	Mis12	265	244	308	249	302	439	329
FBgn0035726	CG9953	4901	6192	6841	5029	6724	8448	5679
FBgn0035727	CG10063	53	67	71	214	185	199	166
FBgn0001104	Galphai	8622	10347	8993	8343	9767	12552	10009
FBgn0047205	lncRNA:CR32385	963	979	692	809	611	652	1055
FBgn0267662	lncRNA:CR46000	0	0	0	0	0	0	0
FBgn0250849	CG32388	0	0	0	0	0	0	0
FBgn0263387	CG43439	0	0	0	0	0	0	0
FBgn0045759	bin	1	0	0	0	1	2	0
FBgn0260660	Mp	16	17	14	16	9	17	24
FBgn0035730	CG17744	0	0	0	0	0	0	0
FBgn0267482	asRNA:CR45832	0	0	0	0	0	0	0
FBgn0035733	CG8641	8	3	3	6	10	4	3
FBgn0035734	CG14823	0	0	0	0	0	0	0
FBgn0052391	CG32391	0	0	0	0	0	0	0
FBgn0054030	CG34030	0	0	1	1	0	0	1
FBgn0035735	Cpr65Ea	0	0	0	0	0	0	0
FBgn0035736	Cpr65Eb	0	0	2	1	2	2	0
FBgn0035737	Cpr65Ec	0	0	0	0	0	0	1
FBgn0053556	form3	188	245	201	263	440	499	89
FBgn0002775	msl-3	460	494	566	355	487	647	514
FBgn0035741	BBS1	1	2	4	1	0	3	1
FBgn0035742	Acbp4	0	0	0	0	0	0	0
FBgn0035743	Acbp6	1	0	0	0	0	2	1
FBgn0250836	Acbp3	0	0	0	0	0	0	1
FBgn0010387	Acbp2	5	2	14	0	2	4	16
FBgn0023001	melt	1	2	6	1	4	8	2
FBgn0259173	corn	179	273	271	179	327	422	221
FBgn0040837	CG8620	197	255	293	128	279	289	172
FBgn0265296	Dscam2	18	15	20	9	6	12	3
FBgn0266959	lncRNA:CR45410	0	0	0	0	0	0	0
FBgn0035750	CG14826	0	2	0	2	2	2	1
FBgn0035751	CG14829	66	79	116	69	72	108	88
FBgn0261111	BHD	619	1053	1212	903	1144	1369	1331
FBgn0035753	RpL18	16001	24557	24473	12386	23888	29611	21675
FBgn0024542	Neos	188	207	199	153	233	293	202
FBgn0028648	mRpL50	284	310	334	215	350	511	356
FBgn0016036	mei-P22	3	2	4	1	4	3	2
FBgn0012058	Cdc27	1188	1653	1430	831	1554	1814	1262
FBgn0035754	MED4	159	215	301	148	237	319	230
FBgn0263447	asRNA:CR43470	1	0	0	4	0	3	0
FBgn0035755	CG14830	1	2	4	5	0	3	1
FBgn0035756	unc-13-4A	3	6	0	1	4	2	3
FBgn0035760	CG8607	17	72	79	72	96	94	89
FBgn0035761	RhoGEF4	447	521	557	737	960	1225	594
FBgn0035762	Rint1	431	520	525	435	536	678	528
FBgn0035763	mrva	1413	1842	1883	1355	1702	2297	1762
FBgn0002909	mus312	840	795	844	715	834	1036	849
FBgn0259203	CG42307	840	795	844	715	834	1036	849
FBgn0264302	wrm1	474	485	443	833	998	1239	467
FBgn0264303	wrm2	474	485	443	833	998	1239	467
FBgn0035766	eco	1768	2360	2223	1338	1897	2120	2082
FBgn0011640	lark	1517	2415	2142	1398	2399	2962	2096
FBgn0035767	Cln7	654	847	965	632	1033	1326	977
FBgn0035768	CG14834	19	12	8	10	8	36	14
FBgn0015298	Srp19	479	471	472	458	584	702	563
FBgn0019662	qm	1382	1495	1556	1191	1327	1820	1680
FBgn0267483	lncRNA:CR45833	10	8	10	4	7	8	9
FBgn0035769	CTCF	987	1179	1028	700	948	1180	1058
FBgn0267472	asRNA:CR45822	243	267	239	174	208	292	245
FBgn0035770	pst	285	525	412	265	417	467	408
FBgn0035771	Sec63	3603	5024	4715	2772	4668	6301	4397
FBgn0267485	asRNA:CR45835	2128	3510	3251	1724	3325	4464	2944
FBgn0035772	Sh3beta	5966	5043	4959	6198	5694	7613	5483
FBgn0082598	akirin	3299	3536	3138	3364	3441	4175	3370
FBgn0052380	SMSr	2804	2571	2246	2684	2163	2619	2388
FBgn0016983	smid	2450	2965	2799	2405	2958	3867	2763
FBgn0035776	CG8564	3	9	0	5	8	8	7
FBgn0035777	CG8563	12	13	6	10	11	16	8
FBgn0052379	CG32379	0	0	0	0	2	0	0
FBgn0035779	CG8562	1	0	4	0	0	0	2
FBgn0035780	CG18417	0	2	0	0	0	1	0
FBgn0035781	CG8560	2	0	0	0	2	2	1
FBgn0063083	lncRNA:CR33948	0	0	0	0	0	0	0
FBgn0265718	lncRNA:CR44525	0	0	0	0	0	0	0
FBgn0259935	CG42458	1652	1973	1652	2045	2066	2613	1907
FBgn0014011	Rac2	1581	1866	1572	1912	1895	2430	1837
FBgn0035782	CG14835	6	5	2	5	8	2	3
FBgn0052383	sphinx1	2	3	4	3	2	0	1
FBgn0052382	sphinx2	4	3	2	6	6	10	1
FBgn0053278	CG33278	8	4	14	8	18	15	3
FBgn0035785	ppk26	0	0	0	0	0	0	0
FBgn0035786	Tsp66A	0	0	0	0	0	0	0
FBgn0261536	CG42660	0	0	0	0	0	0	0
FBgn0261537	CG42661	0	0	0	0	0	0	0
FBgn0035787	CG8543	0	0	0	0	0	0	1
FBgn0035788	CG8541	0	0	0	0	0	0	0
FBgn0262984	CG43292	0	0	0	0	0	0	0
FBgn0035789	mthl6	3	2	9	2	2	4	11
FBgn0035790	Cyp316a1	0	0	3	0	0	0	1
FBgn0015033	Cyp4d8	0	1	0	4	2	4	3
FBgn0035791	CG8539	3	0	0	1	4	10	2
FBgn0035792	CG7548	0	0	0	0	0	0	0
FBgn0267556	asRNA:CR45896	1132	1930	1676	960	1578	1927	1590
FBgn0035793	CG7546	3047	4377	3840	2375	3713	4620	3467
FBgn0268063	ltl	22	18	10	15	11	33	13
FBgn0028582	lqf	2515	2776	2330	2231	2326	3168	2619
FBgn0035795	CG16998	5	10	7	5	4	5	9
FBgn0052374	CG32374	0	2	0	0	0	0	0
FBgn0052376	CG32376	0	0	0	0	0	0	0
FBgn0035797	CG14837	1	0	0	0	0	5	0
FBgn0035798	frac	2	2	2	0	0	2	2
FBgn0035799	mmm	0	0	0	0	0	0	0
FBgn0035800	t-Grip84	0	0	0	0	0	0	0
FBgn0035802	Pura	89	176	122	59	93	76	51
FBgn0267526	lncRNA:CR45866	0	0	0	0	0	0	0
FBgn0086074	snoRNA:CD41	1	0	0	1	2	1	3
FBgn0053276	Urm1	49	70	47	53	42	48	66
FBgn0035805	Tmem70	204	235	298	209	299	415	263
FBgn0052373	CG32373	2092	3187	2999	2741	3781	4885	2687
FBgn0035806	PGRP-SD	4	9	15	15	7	5	24
FBgn0035807	CG7492	593	1024	936	621	897	1140	863
FBgn0261788	Ank2	26	29	27	21	27	32	13
FBgn0265084	CG44195	11	11	6	4	7	4	3
FBgn0035811	Mcad	637	1029	1086	1166	1855	2432	897
FBgn0035812	CG7457	1400	2077	1966	1984	2747	3569	1719
FBgn0035813	CG8492	0	0	0	1	3	0	0
FBgn0035815	Snmp2	1	4	2	1	2	2	2
FBgn0035816	CG13685	0	0	0	1	0	0	1
FBgn0035817	CG7409	0	0	0	0	0	0	0
FBgn0001208	Hn	0	0	0	1	2	0	1
FBgn0023076	Clk	11	7	1	11	3	2	3
FBgn0052371	CG32371	0	0	0	0	0	0	0
FBgn0052369	CG32369	8925	7963	5583	7818	5357	6551	4946
FBgn0016694	Pdp1	2899	2487	1892	1805	1310	1675	1773
FBgn0052365	CG32365	37	14	21	34	15	21	27
FBgn0035823	eIF4E5	0	2	2	5	0	0	0
FBgn0003041	pbl	1227	1723	1658	1652	2372	2880	1967
FBgn0035824	CG8281	113	214	208	114	170	296	187
FBgn0035825	Tmem43	360	654	608	339	656	955	601
FBgn0052368	lncRNA:CR32368	610	355	343	612	467	452	249
FBgn0024187	syd	918	1555	1252	827	1335	1634	1316
FBgn0035827	Srp9	395	271	276	308	343	379	353
FBgn0264472	CG43880	0	0	0	0	0	0	0
FBgn0041156	exex	2	0	0	0	0	4	2
FBgn0010406	RNaseX25	1077	1047	1234	1174	1259	1676	1181
FBgn0027554	CG8042	1058	1433	1437	875	1297	1760	1131
FBgn0035829	HP4	613	561	642	697	737	1045	754
FBgn0035830	CG8209	1341	1552	1503	1151	1566	2135	1144
FBgn0035831	Pop4	279	208	259	251	247	302	305
FBgn0011817	nmo	857	766	604	1010	776	1108	511
FBgn0052370	tRNA:Ala-AGC-2-1	2	0	1	1	0	0	0
FBgn0026263	bip1	191	200	213	174	228	285	188
FBgn0267527	asRNA:CR45867	29	55	38	23	43	82	29
FBgn0267528	asRNA:CR45868	9	9	9	12	12	7	9
FBgn0052358	tRNA:Leu-CAG-1-2	1	1	0	0	0	0	0
FBgn0052359	tRNA:Leu-CAG-1-3	0	1	0	0	0	0	0
FBgn0052360	tRNA:Leu-CAG-1-4	0	0	0	0	0	0	0
FBgn0262579	Sarm	8652	10470	8947	5668	6682	8280	8139
FBgn0052361	tRNA:Leu-CAG-1-5	0	0	0	0	0	0	0
FBgn0052362	tRNA:Leu-CAG-1-6	0	1	0	0	0	0	0
FBgn0052363	tRNA:Leu-CAG-1-7	1	0	0	0	0	0	0
FBgn0260967	CG42590	2	6	0	0	2	0	1
FBgn0260968	CG42591	1	1	0	1	0	0	1
FBgn0264705	lncRNA:CR43974	27	21	14	34	3	13	31
FBgn0035833	CG7565	527	828	748	578	811	1036	764
FBgn0028379	fan	15	18	9	12	7	16	4
FBgn0027549	Nulp1	1174	1499	1592	959	1399	1784	1555
FBgn0262442	mir-2501	0	1	1	0	1	2	0
FBgn0262716	Arp3	2995	3727	3812	3118	4423	5723	3464
FBgn0026252	msk	8905	10781	10707	7742	10867	13478	10894
FBgn0035838	ldbr	179	171	160	156	201	209	168
FBgn0035839	CG7550	56	59	69	51	83	103	61
FBgn0042112	mRpL36	226	220	262	168	324	388	249
FBgn0029113	Uba2	2519	2846	2960	2407	3289	4233	2731
FBgn0010350	Cds	752	830	825	816	714	837	989
FBgn0035842	Setx	564	595	434	639	552	547	591
FBgn0002899	mus301	417	474	512	481	574	558	537
FBgn0035844	CG13676	59	61	45	56	55	64	62
FBgn0259916	CG42445	125	92	151	131	104	103	146
FBgn0264478	CG43886	4	2	2	13	4	0	9
FBgn0035845	CG13675	3	2	2	3	0	0	2
FBgn0040290	RecQ4	910	1073	1025	536	786	880	987
FBgn0020392	Nmt	708	824	894	611	1055	1258	912
FBgn0035847	mthl7	2	2	2	1	2	2	4
FBgn0035848	Uxs	412	444	463	347	376	449	457
FBgn0035849	ERR	527	547	594	486	646	780	618
FBgn0267529	asRNA:CR45869	86	109	153	98	122	200	118
FBgn0267530	asRNA:CR45870	201	260	247	185	325	355	282
FBgn0035850	Atg18a	1304	1937	1861	977	1472	2001	1711
FBgn0035851	MED24	734	851	887	750	988	1216	918
FBgn0035852	CG7387	12	5	11	13	23	19	16
FBgn0035853	UbcE2M	1268	1146	1277	1236	1259	1892	1326
