,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=FBgn0030314,721.6978508914015,0.011105080424959128,0.16263321555190774,0.06828297889378393,0.945560373376642,0.9927795121864893
ID=FBgn0030316,1120.384933076449,0.13627356544955982,0.1893274087248609,0.7197772703243338,0.471662141776622,0.8593713573050437
ID=FBgn0030317,106.70352215430214,0.11529490854914443,0.22994586491273375,0.5014002256265828,0.6160894810431576,0.9150986471512466
ID=FBgn0030318,2740.0377423698455,0.40129659511565396,0.12049375111194903,3.330434909797231,0.0008671043369199683,0.014321451936700045
ID=FBgn0030320,937.9885234669227,0.15064335424009373,0.1212994616965929,1.2419128010386302,0.21426873651660705,0.6491761082339472
ID=FBgn0030321,3662.819921323709,0.03334640774214651,0.12171666680968297,0.27396747393918686,0.7841096176808905,0.9601814345786718
ID=FBgn0030323,192.38001505274912,0.0567973767449962,0.1551386570110082,0.36610718333707126,0.7142850975530517,0.9436858266413601
ID=FBgn0030326,167.17509280119293,-1.1335067959676215,0.2725437156440523,-4.158990763331357,3.196568238343987e-05,0.0008710359950548886
ID=FBgn0030327,461.2140015836004,-0.06175295831821803,0.18080815354957233,-0.3415385706114585,0.73269817336454,0.9469769361228136
ID=FBgn0030328,2515.0415385730557,0.03589647523800783,0.14120242038816824,0.2542199711543734,0.7993256225704142,0.9632975687601536
ID=FBgn0030329,996.5629436746301,-0.03753428043012501,0.11264171976665782,-0.3332182827808284,0.7389695183261553,0.949457843942499
ID=FBgn0030330,431.96385770904334,0.07136932026829328,0.18144642724377266,0.39333549495801773,0.6940717053811389,0.9395023789625803
ID=FBgn0030331,1629.2973199771939,-0.02845842898261148,0.1281579919848025,-0.2220573882429915,0.8242692089714516,0.9689005697422077
ID=FBgn0030332,631.8550890752007,0.03876708985763938,0.21344613866332948,0.1816246951123677,0.8558772672819959,0.977440857094099
ID=FBgn0030334,11959.468571656147,-0.007788572496377118,0.10406307654173894,-0.07484472644101751,0.9403382550363437,0.9914336009239171
ID=FBgn0030336,1691.2953613671743,0.09453173209670285,0.16341648058682784,0.5784712273648277,0.5629460175353282,0.8945347768103994
ID=FBgn0030340,1241.6628118131066,-0.03348803701156927,0.23580585951234842,-0.1420152878339124,0.8870679301345223,0.9837773635990852
ID=FBgn0030341,1421.2451831023552,0.20399396675460785,0.1250668327781286,1.6310796573580604,0.10287351247425144,0.4444701042676874
ID=FBgn0030342,680.6204764729677,-0.09624250469701184,0.1837043850825214,-0.5238987880108522,0.6003489378300866,0.9090712207003411
ID=FBgn0030343,1973.1383528322606,0.5468616294374498,0.16760022524492227,3.262893165198881,0.0011028108461581373,0.017561215752746034
ID=FBgn0030344,1822.9898728840014,0.2802066199836139,0.11887979590809827,2.3570583869460178,0.018420350345925565,0.15195279170606138
ID=FBgn0030345,303.2016036084633,0.18685150652952942,0.16259715932884694,1.1491683329573361,0.25048657590813295,0.6963803590992955
ID=FBgn0030346,192.234710297136,0.2203756780724482,0.2311200545172409,0.9535117085912975,0.34033086665246925,0.7736028967461166
ID=FBgn0030347,338.4644526867786,-0.2659829831690018,0.1629143462055631,-1.6326553760550229,0.1025414975946237,0.44354339475313453
ID=FBgn0030349,2328.895882676822,-0.546109764199733,0.09621653162092388,-5.675841302940632,1.3800867988250005e-08,8.333516126024883e-07
ID=FBgn0030350,934.8804868764229,0.07705214853274447,0.13353715857366535,0.5770090464388524,0.5639333443858363,0.8945347768103994
ID=FBgn0030351,163.3930647517798,0.26721905766261533,0.2476007631043846,1.0792335787348117,0.2804836141854816,0.7262745522717035
ID=FBgn0030352,303.46284838277177,0.06755253271870074,0.1496264430753016,0.45147456111553746,0.6516475555601885,0.9230197511938704
ID=FBgn0030354,2374.0771958177543,-0.1436972335458688,0.11004775092065835,-1.3057716522482214,0.19163022294003462,0.6149966510231962
ID=FBgn0030357,104.26556812160318,-0.3259175515432517,0.295102122261325,-1.1044229334773754,0.26940971705414896,0.717581993308608
ID=FBgn0030358,259.55449026432814,-0.18943839443215413,0.20477032706665546,-0.9251261994150619,0.3549002664075783,0.7846476891752785
ID=FBgn0030361,161.44683873338474,0.6694164138967154,0.17348111124175009,3.858727956635392,0.00011397872494417733,0.00267177458347407
ID=FBgn0030362,7793.529151560545,-0.434553141951717,0.1520234578819617,-2.8584611086081524,0.004257012885875287,0.050922239718837824
ID=FBgn0030364,681.7312077459145,0.2544053073776266,0.15469819261477885,1.6445266947050448,0.10006745486748181,0.436847396957636
ID=FBgn0030365,917.6090408617476,0.08079460677111261,0.18737556607340355,0.4311907281414785,0.6663296950635613,0.927366813112347
ID=FBgn0030366,4976.893890362828,0.01814731334642866,0.10311674702708211,0.1759880317177047,0.860303345004025,0.9782418873290721
ID=FBgn0030373,332.8527232807208,0.2599248660009291,0.19887936154471517,1.3069474076247412,0.1912305737365717,0.6149966510231962
ID=FBgn0030377,251.4426385745115,0.03220604554355168,0.7995986779414737,0.04027776237257485,0.9678716824456608,0.9959341538165926
ID=FBgn0030391,398.1321502328979,0.186404405759245,0.18645388979169109,0.9997346044509913,0.31743896081262857,0.7590188282376962
ID=FBgn0030400,1657.0248809687823,0.0009015262508978681,0.178086634156663,0.005062290357539098,0.9959608939329753,0.9998022113853036
ID=FBgn0030403,1248.388433717213,-0.23308335548340064,0.20023149569178245,-1.1640693921708865,0.24439589139970763,0.6897361715364039
ID=FBgn0030406,245.90218179738525,-0.0640048805717645,0.15909370249790447,-0.40230932819360055,0.687456390405945,0.9377823980782488
ID=FBgn0030410,122.81903829917215,0.32313167608074306,0.258769992546307,1.2487215882379348,0.21176692202098868,0.6459528599070627
ID=FBgn0030411,125.36073283976735,0.1904215118804193,0.23052072371328836,0.8260494276308853,0.40877605383282856,0.8267244689663377
ID=FBgn0030412,1708.9139827893866,-0.3288489023398078,0.11350137134882339,-2.897312150785893,0.003763750618233162,0.04634386568747782
ID=FBgn0030417,142.56124615140527,-0.39364497256453046,0.37475455471492614,-1.0504074403150994,0.2935308263178814,0.7375401721196301
ID=FBgn0030418,448.04209414310105,-0.01742730276454906,0.16663556618891656,-0.1045833321368593,0.9167064411941596,0.9845883954920309
ID=FBgn0030420,1335.6214374522751,-0.24499646978340456,0.19802380089567653,-1.2372071875969812,0.21601017380127274,0.6524388922977217
ID=FBgn0030421,657.9824807073384,-0.40212419824842044,0.32869353918359373,-1.2234015893564967,0.2211780533637573,0.6594341246358394
ID=FBgn0030431,595.40750955857,-0.0894326116929835,0.13088040764298794,-0.6833155038524589,0.4944074994734776,0.8662460088267895
ID=FBgn0030433,591.9198883117325,0.42280773499966046,0.1655371369061534,2.5541563838896124,0.010644543625631333,0.10132133737129606
ID=FBgn0030434,969.7401913969895,-0.16616375572334505,0.15613730188568087,-1.0642156212293539,0.2872310320066619,0.7298054520803092
ID=FBgn0030435,930.9576401731849,0.06414856369469339,0.12320377364645485,0.5206704453613077,0.6025963661982994,0.9090712207003411
ID=FBgn0030447,687.0707961288816,0.19258818606629163,0.19303655253421553,0.997677297578942,0.3184358652561936,0.7596583685539553
ID=FBgn0030451,2374.5273847130343,-0.3650872637913653,0.13079935627980788,-2.7912007686824185,0.005251288812316915,0.0592477248959164
ID=FBgn0030452,2396.0454390686546,-0.3643620007052084,0.12671594546202494,-2.8754234471178117,0.004034859745794053,0.04872819417800563
ID=FBgn0030456,850.2940393021787,0.34190838721791095,0.11614453656824131,2.943818084951598,0.0032419049313183665,0.04129205805150866
ID=FBgn0030457,635.0380707868009,0.08207684484407397,0.1063019235428692,0.7721106270572254,0.4400489085989122,0.8444681195250044
ID=FBgn0030460,525.6835886433724,0.21085651235313863,0.18857834835625997,1.1181374436199378,0.26350829666027387,0.7120931724577376
ID=FBgn0030465,745.0281669693761,-0.1905032980988687,0.17881317132016894,-1.0653762063073549,0.2867057196659345,0.7293550901102687
ID=FBgn0030466,3282.2953986205953,0.3432834911173903,0.17597871304173177,1.9507103170824058,0.051091515381477826,0.29438073137358367
ID=FBgn0030467,2999.6338832974025,0.05397912792585247,0.10979326871263334,0.49164332712540304,0.6229715084853467,0.9169313862432067
ID=FBgn0030468,2005.536723546314,-0.06421891341134593,0.12381989742010713,-0.5186477678418543,0.6040063918089003,0.9090712207003411
ID=FBgn0030474,1168.7246924828094,0.18162602199205613,0.12446414098859437,1.4592638534234526,0.14449250010512527,0.5380510068048769
ID=FBgn0030478,1780.1296704941371,-0.20379637688850133,0.11975961222679614,-1.7017120638513725,0.08880935781280858,0.40898903768827277
ID=FBgn0030479,852.9981506049969,-0.1341164240389973,0.2681681168832978,-0.5001206914443244,0.6169900974707276,0.9150986471512466
ID=FBgn0030480,254.34533044913977,0.12463744220852216,0.26133673184898976,0.47692278588890596,0.6334171057787228,0.9194518383853737
ID=FBgn0030481,646.8967527750023,0.09369046893452307,0.12543874444075628,0.7469021581188763,0.45512262316965435,0.8526688079015917
ID=FBgn0030482,5021.759350474097,-0.2929113260312501,0.10858780971689405,-2.697460486540038,0.00698705762885411,0.0738631806478863
ID=FBgn0030484,1482.8694755716929,0.06012320405679288,0.09821423936624409,0.6121638210992146,0.5404293756209886,0.8852345762125047
ID=FBgn0030485,417.4344834639292,0.5475499689216667,0.17055973396523888,3.210312048406811,0.0013259094736700215,0.02050812440012566
ID=FBgn0030486,2654.690124746336,0.08918333009238863,0.1326600572446387,0.6722696487905584,0.501412048233611,0.86823999542723
ID=FBgn0030499,907.0672459400187,0.12332119188839621,0.17809239760891526,0.6924562392562387,0.48865085833268207,0.8660929543704501
ID=FBgn0030500,763.3645467504405,0.13517350960653585,0.13842308640134163,0.976524314843089,0.3288047046016409,0.7667030924724083
ID=FBgn0030501,1440.4139384728858,-0.27998083752736114,0.09392583039546779,-2.9808715701370163,0.0028742930762118745,0.03753488605406095
ID=FBgn0030502,3078.7600912446296,-0.2189213266246586,0.12185125290625104,-1.7966276209986167,0.0723947564109371,0.36609802802616526
ID=FBgn0030503,201.7240683877301,0.23116331578293825,0.1917006940481099,1.2058553931209275,0.2278732526583307,0.6673440254060142
ID=FBgn0030504,3531.6377306441323,-0.06524640032524485,0.12712348020481487,-0.5132521562509396,0.6077749464001645,0.9105730867024451
ID=FBgn0030505,2886.369934679697,-0.2727338397922049,0.19558626434965534,-1.394442706388781,0.16318395940379793,0.5726232104044011
ID=FBgn0030506,490.5695414120854,0.13818403856275163,0.14446168122798342,0.9565445825365643,0.33879717158431266,0.7724343398370043
ID=FBgn0030507,424.9724338040955,-0.238928769121122,0.18232337440411966,-1.310467019941922,0.1900378940942392,0.6139063020479238
ID=FBgn0030510,505.69961993289127,0.28449287060027145,0.24214787399176263,1.1748724690845287,0.2400457415210946,0.684358406252921
ID=FBgn0030511,240.65385242759376,0.10135611103859722,0.14203972679982999,0.7135757954634319,0.47548952901085784,0.861496631054718
ID=FBgn0030512,1875.4895697193208,-0.009402088488221036,0.1028643138799888,-0.09140282118821497,0.9271725201511328,0.9873445516507832
ID=FBgn0030514,1945.6492204586505,-0.1375778986614721,0.1491677510684544,-0.9223032302627957,0.3563704295609874,0.7858264686901353
ID=FBgn0030518,332.8024443292555,-0.040838643351444624,0.16444142793663946,-0.2483476570586584,0.8038654286796612,0.9640254616577824
ID=FBgn0030519,1324.8677872485616,-0.18922210888833263,0.1678055093398639,-1.1276275113535918,0.2594772629490303,0.7081710814688132
ID=FBgn0030520,6755.560282312321,0.1613412631211619,0.14207646297343457,1.1355945928308298,0.2561262728976542,0.7037645095855457
ID=FBgn0030521,6029.398946161919,-0.04310511219299751,0.15482012569350426,-0.27842059938855906,0.7806895083830451,0.9598704038565279
ID=FBgn0030522,322.4558790274242,-0.004145553176732331,0.17735425372680383,-0.023374422037365585,0.9813516076879671,0.9975656064069822
ID=FBgn0030528,164.11558975814438,-0.17811339241447197,0.2885735262750881,-0.6172201404389468,0.5370895330067799,0.882637011786452
ID=FBgn0030529,11593.00920038513,-0.593578821700645,0.09880293715861821,-6.0077042117453825,1.881687249399981e-09,1.3656707075452938e-07
ID=FBgn0030530,2128.231585631683,0.11824905995797735,0.17100365742331128,0.6915001804040807,0.48925126738576075,0.8660929543704501
ID=FBgn0030545,364.76125276621195,0.42040394871129033,0.19351489900260108,2.1724629518352465,0.02982076116905808,0.21115113067922178
ID=FBgn0030552,584.7699633277385,0.05235001362676624,0.1770952440651194,0.29560372387819006,0.7675327294271179,0.9561515470763334
ID=FBgn0030554,341.17599535045605,-0.20753379049473958,0.177835696797464,-1.1669973702248237,0.24321143155325164,0.6881485686909349
ID=FBgn0030555,258.3883349844016,0.044015092255591595,0.20682516714253907,0.21281303848896405,0.831472793450379,0.9707589551374264
ID=FBgn0030556,1724.5890898246441,-0.04449660744727139,0.1706657461249989,-0.26072371555262885,0.7943055760584179,0.9608042448860478
ID=FBgn0030571,296.3067037654954,0.06288158368011611,0.17563082624616966,0.35803272707935285,0.7203188221091239,0.9447918079301857
ID=FBgn0030572,403.15292325360423,-0.1687345023320753,0.13066888115554234,-1.291313592340485,0.19659495927431125,0.6229633722092786
ID=FBgn0030576,352.6374944157664,-0.4179472026807841,0.14904358613787777,-2.804194487739634,0.00504424673699011,0.05742680900573356
ID=FBgn0030581,598.4471316349048,-0.062137934618027725,0.15661851258593262,-0.3967470613279781,0.6915539923447629,0.9391867674506597
ID=FBgn0030582,1182.5527809981136,0.00789060549937409,0.13194419874247623,0.05980259514686719,0.9523128586501037,0.9937864588816512
ID=FBgn0030584,362.05835495877164,-0.07613792182352205,0.15870564924906252,-0.47974298447332553,0.6314101590640189,0.9193623794453901
ID=FBgn0030588,244.6118571216787,0.6082821745233872,0.21880612112274145,2.7800052914523596,0.005435801270431142,0.06060476807860305
ID=FBgn0030600,7440.052286082661,-0.04018743297626637,0.10711560498444656,-0.3751781356423434,0.7075279897880766,0.9413751572219994
ID=FBgn0030603,798.0811845381808,0.037232417128109194,0.11214888325648738,0.33199097527309035,0.7398960736000619,0.9497849597845693
ID=FBgn0030605,802.5181417759519,-0.10237829547869359,0.1600436627506715,-0.6396897803956566,0.5223743007786803,0.8744162678161497
ID=FBgn0030610,332.65805646572477,-0.08105212536083971,0.19086306797253236,-0.42466112601995976,0.6710837261466708,0.9291112808311434
ID=FBgn0030611,155.42871914797675,-0.07080651286253671,0.19279191730230513,-0.36726909433401905,0.7134183048573773,0.9436858266413601
ID=FBgn0030612,480.5859147665864,-0.4609360194113568,0.1600948875314141,-2.879142654201941,0.003987579161045289,0.04833095338471643
ID=FBgn0030615,97.92229500874387,-0.15164990328697853,0.23709975361283608,-0.6396037995661946,0.5224302116588415,0.8744162678161497
ID=FBgn0030616,29142.668928263807,-0.16399000442471676,0.17236309705285385,-0.9514217789578848,0.34139030889002653,0.7736713274336435
ID=FBgn0030625,343.0324225966403,0.062108307647140586,0.18642096436149178,0.3331616047576355,0.7390122990410946,0.949457843942499
ID=FBgn0030628,652.7325361296981,0.10435921070274366,0.14815771596450927,0.7043791814915842,0.4811966673119026,0.8634955743886114
ID=FBgn0030629,255.1185416115541,0.30351480375402273,0.18516857385485624,1.639126971901462,0.1011868188503787,0.4396995444344608
ID=FBgn0030630,797.3241122565797,0.11393479593940363,0.12901997407754093,0.8830787384202144,0.3771937308397174,0.8028515082727049
ID=FBgn0030631,1518.971663296144,-0.15805505398753317,0.1407177846032887,-1.1232059574638817,0.2613500329981805,0.709593542831031
ID=FBgn0030638,1159.3496526290164,0.23546827067344236,0.14643517289740468,1.6080035008967142,0.10783441203947382,0.45649699499380164
ID=FBgn0030640,895.8848559530654,-0.12155907269859598,0.1539837602814534,-0.7894278752279383,0.42986196902073903,0.838459475507907
ID=FBgn0030641,895.8848559530654,-0.12155907269859598,0.1539837602814534,-0.7894278752279383,0.42986196902073903,0.838459475507907
ID=FBgn0030642,469.44481555163253,-0.1372456211179412,0.1857719191271937,-0.7387856128243597,0.4600371894485672,0.8550506540157068
ID=FBgn0030645,108.0637730365073,0.1169537393735475,0.18605809463931255,0.6285872141186387,0.5296193331039882,0.8782192528425846
ID=FBgn0030648,480.39372857266875,-0.07504420763648119,0.12428495976857913,-0.6038076351009396,0.5459715426974406,0.8862350976946843
ID=FBgn0030653,240.10129652449453,0.4802457547299952,0.2624539752333441,1.82982846536432,0.0672755928725916,0.3492408356274563
ID=FBgn0030654,131.86907920520324,-0.28595865987300667,0.23010534434819402,-1.242729327660881,0.21396759287480904,0.6490173647422224
ID=FBgn0030655,358.9589972010766,-0.14489497188062914,0.12487670605478159,-1.1603042429471662,0.24592495764203037,0.6923691086467905
ID=FBgn0030657,106.43083874399836,0.04781070656736367,0.22710798499651177,0.21051970747791193,0.8332620719432036,0.9716987647717211
ID=FBgn0030658,1336.0176237766498,-0.07296895271860886,0.14023772323713798,-0.5203232841652773,0.602838269813986,0.9090712207003411
ID=FBgn0030659,547.3636040455131,0.010069296331515685,0.1379207263377369,0.07300785457624577,0.9417998671451693,0.9917278734949411
ID=FBgn0030660,208.25061886384108,0.3469407281511017,0.16663209672079204,2.082076232482593,0.03733550710856281,0.24441318964044415
ID=FBgn0030662,1050.5086515396952,0.5809058728822559,0.16639942657162252,3.491032901079256,0.0004811569970763196,0.009034261228686717
ID=FBgn0030667,175.17934494331274,0.2931218098510147,0.24219106010929278,1.2102916173649787,0.22616701312395704,0.6650208862717677
ID=FBgn0030668,277.6583286705348,-0.03364962842963935,0.16336314721750783,-0.20598053479489453,0.8368061162573072,0.9729224530976825
ID=FBgn0030669,260.9468565826584,-0.07402348418326493,0.16200993043146455,-0.456907079622377,0.6477378351678643,0.9213443887472718
ID=FBgn0030670,762.5189198873459,-0.28461719749565795,0.16889515566351673,-1.685170876438219,0.09195560826451049,0.4171159442190656
ID=FBgn0030671,353.5386045689134,-0.062132936907032144,0.13557679610007517,-0.4582859212956257,0.6467470374794289,0.9212392222862292
ID=FBgn0030672,7350.803306569452,-0.34197633051802573,0.12215804439488258,-2.799458129933453,0.005118845463928029,0.05792660504007311
ID=FBgn0030673,123.36259367428364,-0.06295636233331932,0.2027723079687007,-0.3104781070156635,0.756197405536495,0.9532921232222719
ID=FBgn0030674,11482.311418949246,0.0060129683100453605,0.1723769038318545,0.03488267961878887,0.9721732918697559,0.9964669921775395
ID=FBgn0030675,152.49153324849007,0.27090735259028176,0.23802784355210643,1.1381330374947403,0.2550649346440934,0.7016144776580238
ID=FBgn0030678,252.28352358355738,-0.06286882445887201,0.19191511523584684,-0.32758662277127965,0.7432242377909938,0.9505613805181719
ID=FBgn0030679,512.7353765104417,-0.12055275766551649,0.16834732672939226,-0.716095467671414,0.4739324021850364,0.8605088380157835
ID=FBgn0030680,683.8455628974172,-0.07518609754873577,0.1327466694087375,-0.5663878264036277,0.5711301684192157,0.8965597589507195
ID=FBgn0030683,284.134835043738,-0.22625754963735908,0.251672207292314,-0.8990168285628929,0.3686436969969812,0.793872360893927
ID=FBgn0030685,2624.2362790215716,-0.34979461259481825,0.12699784322268248,-2.7543350636394357,0.00588115246513118,0.06433469392291326
ID=FBgn0030686,536.9289583839575,-0.14225481406693669,0.15372763509939222,-0.9253691697980144,0.3547739099977697,0.7845981461069926
ID=FBgn0030687,937.4029282798062,0.03302901222549087,0.17818111208981924,0.1853676399148373,0.8529406881496149,0.9773807730210347
ID=FBgn0030692,959.9331298434392,0.007281323261456724,0.11597828974695681,0.06278177818747996,0.9499402761406107,0.9929579288615606
ID=FBgn0030693,922.0146273776863,-0.13702431131127882,0.14655021019366105,-0.9349990773142252,0.34978877493520955,0.7807484917982145
ID=FBgn0030694,279.4121667086888,0.021960040702381015,0.1449677804617561,0.1514822164789526,0.8795953381468786,0.9823332462045693
ID=FBgn0030695,236.00865052945983,-0.20774812227145906,0.22783321710461935,-0.9118429916040848,0.36185137522153377,0.7890878803779281
ID=FBgn0030699,915.6283248264493,-0.10600223863062018,0.10050129180624442,-1.0547350857437832,0.2915465005103429,0.7362259826599087
ID=FBgn0030701,1542.5297226494629,-0.1430093309351227,0.11814641837380828,-1.2104415258924703,0.2261095156899814,0.6650208862717677
ID=FBgn0030703,2269.024731064717,-0.14050846332027378,0.2015036589999833,-0.6972998109194902,0.4856151863761119,0.8653029808231569
ID=FBgn0030704,224.0083405933992,0.03317985147392051,0.22073009130617613,0.15031865966972546,0.8805132119656232,0.982426271088917
ID=FBgn0030710,258.8140952953481,0.22971459021517845,0.18747137484766604,1.2253315494263486,0.22045032593344416,0.6586445796943908
ID=FBgn0030711,279.1936300979894,-0.3105242224343735,0.2529020384964723,-1.2278438888056056,0.21950557655401504,0.6574714650117879
ID=FBgn0030716,962.7736614082229,0.27248177021807984,0.1389631373959138,1.9608205120021434,0.049899964389147046,0.2891040908229328
ID=FBgn0030717,389.6633302586761,-0.0725011607025859,0.14850141967704625,-0.48821863696830603,0.6253949850226391,0.9176695096197874
ID=FBgn0030718,1244.745844308687,0.1395726043301588,0.14168135245602181,0.9851162620252545,0.32456696632411486,0.7627121612124592
ID=FBgn0030719,3282.042123924212,0.019120155991909193,0.19879562594672923,0.09617996322028119,0.9233776440641476,0.9859421054212806
ID=FBgn0030720,1564.1804538256529,-0.15493133886064128,0.13566118447246647,-1.1420461900219208,0.25343482056913036,0.6997161688071802
ID=FBgn0030724,496.50245725565026,0.02234910224025599,0.181196257642829,0.12334196374138236,0.9018363122465151,0.9845156660506501
ID=FBgn0030731,1574.7544523305114,-0.05567798247451141,0.19651093039770215,-0.283332750813552,0.7769217739076679,0.9583601159429771
ID=FBgn0030733,2267.131992353786,0.14882896247304667,0.15553692840857333,0.9568721974635773,0.3386317657442115,0.7724343398370043
ID=FBgn0030734,4130.375639723115,-0.15129615742004404,0.1413760370991296,-1.070168329261901,0.28454354718965236,0.7287802766514979
ID=FBgn0030735,1512.0694668222081,-0.1957327933519545,0.11548205908376524,-1.6949194957632263,0.0900906935930542,0.41294725413943356
ID=FBgn0030738,1093.7599444143802,-0.20626612120164312,0.11186489317714544,-1.8438860963734804,0.06519974176784545,0.3436645606590066
ID=FBgn0030739,416.00839913989006,-0.012165686261448996,0.1731485332808664,-0.07026156116329836,0.9439854766116944,0.9925899566955513
ID=FBgn0030740,4396.779854247863,-0.04527872719367825,0.14673392202989471,-0.30857709360793495,0.7576432476943411,0.9532921232222719
ID=FBgn0030743,233.13174557996354,-0.08252439499672048,0.26948605854434465,-0.30622880991500673,0.7594304382588104,0.9539325924409221
ID=FBgn0030744,840.7499138610228,-0.22332516827151278,0.1732867135657758,-1.2887610577642092,0.19748116823816297,0.6244607699462312
ID=FBgn0030745,888.4096536519789,0.007855961211488934,0.14213433092830438,0.05527138419113994,0.9559222594133998,0.9947529057509015
ID=FBgn0030747,1677.1483770856844,0.11178569197996124,0.12058695905547222,0.9270131103359011,0.35391972736795285,0.7838574243466279
ID=FBgn0030748,1317.8365287185861,-0.11429289503012197,0.12881728643406568,-0.8872481185871127,0.37494533112176875,0.8005904835380795
ID=FBgn0030749,1869.866565525304,0.014793863531099908,0.11694694503622649,0.12650064117978657,0.8993356415360978,0.9845156660506501
ID=FBgn0030752,4631.756071541376,-0.4182706652966006,0.10114431031355994,-4.135385015725645,3.543600141105925e-05,0.000945126991698499
ID=FBgn0030753,2216.259365243324,-0.025014824072639597,0.1011911566967199,-0.2472036578019515,0.8047506146245634,0.9641654315772373
ID=FBgn0030757,294.463333392867,0.08444028344845635,0.17970803040218816,0.46987484788230244,0.6384444352065866,0.9194518383853737
ID=FBgn0030759,522.3693765484999,0.051477580429221736,0.27930864048913673,0.18430357306194356,0.8537753110451057,0.977440857094099
ID=FBgn0030761,540.5493768222854,-0.009111889722463358,0.13124537406147155,-0.06942636864439589,0.9446502404110028,0.9925899566955513
ID=FBgn0030766,749.6779840628658,0.016510078165503237,0.13479266819287447,0.1224849866602463,0.9025149353727708,0.9845156660506501
ID=FBgn0030768,805.684257537932,0.44053459263217654,0.19689312542159604,2.237430035654546,0.025258247296516986,0.19026871316777466
ID=FBgn0030786,790.8161653428832,-0.15410264721261438,0.17061814213304033,-0.9032020000103628,0.36641869660424364,0.7917916753417782
ID=FBgn0030787,235.87618555820293,0.19395059550089058,0.15362386406379885,1.2625030406756617,0.2067678328512248,0.6385775787074651
ID=FBgn0030788,591.9923896471594,-0.09873580577066744,0.2019073499274204,-0.4890154113070177,0.6248307861336427,0.9176695096197874
ID=FBgn0030789,328.4829143909757,0.12135738681621082,0.14634916613017135,0.8292318297752963,0.4069732370659854,0.8261913644811417
ID=FBgn0030790,971.0311069491987,-0.00391652033357997,0.19824339926929,-0.01975611973975408,0.9842379224193032,0.9975656064069822
ID=FBgn0030791,842.7057738894865,-0.11252085063553759,0.1879538210827579,-0.5986622138742982,0.5493981596483786,0.8875405614240244
ID=FBgn0030792,970.3479476689657,0.14732118881611683,0.18986308279824077,0.7759338289722633,0.4377880571997157,0.8433956752790848
ID=FBgn0030793,698.5729785305838,0.02732930332221755,0.17821196315306032,0.1533527987610199,0.8781200656449255,0.9820788643484809
ID=FBgn0030795,178.31749254300783,0.007909348962687551,0.16379092405799414,0.04828929935023173,0.9614856824876736,0.9959341538165926
ID=FBgn0030796,11837.836990874506,0.19943207673625962,0.10960875833400738,1.819490337884646,0.06883665558054436,0.3534551539605094
ID=FBgn0030797,658.4924537586443,-0.21109760103892433,0.20549536499109838,-1.0272621041748002,0.30429706155544645,0.7454992946279861
ID=FBgn0030799,213.3609457782857,0.438260194689844,0.1950786459399009,2.2465821032244686,0.024666746997419338,0.18768609509729955
ID=FBgn0030800,515.0704468812166,-0.07251575226182852,0.14344512717421118,-0.5055295616543294,0.6131869408178192,0.9132468487160417
ID=FBgn0030801,589.4646072582203,0.03592116848960048,0.13994288838579425,0.25668448682131734,0.7974223481265651,0.9624150757370185
ID=FBgn0030802,437.2032127827284,0.07193154910250729,0.15659428597818983,0.4593497690747528,0.6459830134066584,0.9211465593942317
ID=FBgn0030803,467.86999911021894,-0.0427306412993584,0.1292423577344458,-0.33062412392040247,0.7409284218316698,0.9504635839540184
ID=FBgn0030805,407.6441980385007,1.0553754929250996,0.19404307531555856,5.4388722257097655,5.3618890282434795e-08,2.850108336984633e-06
ID=FBgn0030806,329.00765874682503,0.19757364706677863,0.16164773068739985,1.2222481950510868,0.2216137833527737,0.6603793275747083
ID=FBgn0030808,3508.4944004127638,-0.07649929147694945,0.11968388463290996,-0.6391778785555405,0.5227072212770687,0.8744162678161497
ID=FBgn0030809,4426.066807619748,-0.03972067353880948,0.10389738619473145,-0.3823067643334389,0.7022338378763122,0.9406977312042364
ID=FBgn0030812,2420.6419113679563,-0.1163515330883821,0.14365337145963503,-0.8099464141088786,0.41797097424843366,0.8310971848332922
ID=FBgn0030816,135.8823115167431,-0.3813473353884092,0.17755720963659488,-2.147743457834859,0.03173414098863611,0.21975164787360124
ID=FBgn0030817,143.8825941914208,-0.3732960893007827,0.17430727659600448,-2.141597852888142,0.03222585666925061,0.2215307524039195
ID=FBgn0030833,208.36097182793267,-0.007085905211523854,0.16230790303698966,-0.04365717921886397,0.9651776726826505,0.9959341538165926
ID=FBgn0030834,458.8990662792747,-0.09208496909536983,0.14876683756334205,-0.6189885501609982,0.5359239017907715,0.8818154462252108
ID=FBgn0030838,5277.371314650202,-0.21023552161668238,0.09974321874453658,-2.1077675681906745,0.03505109945898993,0.2341289369172177
ID=FBgn0030839,168.17283254089094,-0.5989767659687432,0.2943840798825915,-2.034677847414954,0.04188329861298166,0.2606564500519431
ID=FBgn0030850,1297.9779359766403,0.005740786500421657,0.15963393556851974,0.03596219362741663,0.971312504556327,0.9962585656191271
ID=FBgn0030851,178.36154801978597,0.1156653075769008,0.17565089251273985,0.6584954162331493,0.510219841477195,0.8708974499351522
ID=FBgn0030853,1132.1041091067125,0.03711023624833656,0.18034176759844364,0.20577726803126234,0.8369648986725771,0.9729571931588805
